bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,500,90,410,18.0,82.0
1,500,1000,0,500,0.0,100.0
2,1000,1500,0,500,0.0,100.0
3,1500,2000,31,469,6.2,93.8
4,2000,2500,27,473,5.4,94.6
5,2500,3000,32,468,6.4,93.6
6,3000,3500,17,483,3.4000000000000004,96.6
7,3500,4000,19,481,3.8,96.2
8,4000,4500,14,486,2.8000000000000003,97.2
9,4500,5000,17,483,3.4000000000000004,96.6
10,5000,5500,21,479,4.2,95.8
11,5500,6000,8,492,1.6,98.4
12,6000,6500,10,490,2.0,98.0
13,6500,7000,3,497,0.6,99.4
14,7000,7500,19,481,3.8,96.2
15,7500,8000,29,471,5.800000000000001,94.2
16,8000,8500,15,485,3.0,97.0
17,8500,9000,13,487,2.6,97.4
18,9000,9500,15,485,3.0,97.0
19,9500,10000,25,475,5.0,95.0
20,10000,10500,15,485,3.0,97.0
21,10500,11000,17,483,3.4000000000000004,96.6
22,11000,11500,13,487,2.6,97.4
23,11500,12000,8,492,1.6,98.4
24,12000,12500,15,485,3.0,97.0
25,12500,13000,466,34,93.2,6.799999999999997
26,13000,13500,500,0,100.0,0.0
27,13500,14000,500,0,100.0,0.0
28,14000,14500,198,302,39.6,60.4
29,14500,15000,192,308,38.4,61.6
30,15000,15500,167,333,33.4,66.6
31,15500,16000,336,164,67.2,32.8
32,16000,16500,421,79,84.2,15.799999999999997
33,16500,17000,307,193,61.4,38.6
34,17000,17500,500,0,100.0,0.0
35,17500,18000,169,331,33.800000000000004,66.19999999999999
36,18000,18500,282,218,56.39999999999999,43.60000000000001
37,18500,19000,356,144,71.2,28.799999999999997
38,19000,19500,205,295,41.0,59.0
39,19500,20000,276,224,55.2,44.8
40,20000,20500,308,192,61.6,38.4
41,20500,21000,382,118,76.4,23.599999999999994
42,21000,21500,486,14,97.2,2.799999999999997
43,21500,22000,324,176,64.8,35.2
44,22000,22500,308,192,61.6,38.4
45,22500,23000,347,153,69.39999999999999,30.60000000000001
46,23000,23500,296,204,59.199999999999996,40.800000000000004
47,23500,24000,386,114,77.2,22.799999999999997
48,24000,24500,398,102,79.60000000000001,20.39999999999999
49,24500,25000,165,335,33.0,67.0
50,25000,25500,193,307,38.6,61.4
51,25500,26000,226,274,45.2,54.8
52,26000,26500,197,303,39.4,60.6
53,26500,27000,189,311,37.8,62.2
54,27000,27500,132,368,26.400000000000002,73.6
55,27500,28000,263,237,52.6,47.4
56,28000,28500,295,205,59.0,41.0
57,28500,29000,500,0,100.0,0.0
58,29000,29500,411,89,82.19999999999999,17.80000000000001
59,29500,30000,390,110,78.0,22.0
60,30000,30500,500,0,100.0,0.0
61,30500,31000,354,146,70.8,29.200000000000003
62,31000,31500,461,39,92.2,7.799999999999997
63,31500,32000,439,61,87.8,12.200000000000003
64,32000,32500,373,127,74.6,25.400000000000006
65,32500,33000,476,24,95.19999999999999,4.800000000000011
66,33000,33500,127,373,25.4,74.6
67,33500,34000,261,239,52.2,47.8
68,34000,34500,180,320,36.0,64.0
69,34500,35000,387,113,77.4,22.599999999999994
70,35000,35500,500,0,100.0,0.0
71,35500,36000,303,197,60.6,39.4
72,36000,36500,397,103,79.4,20.599999999999994
73,36500,37000,500,0,100.0,0.0
74,37000,37500,500,0,100.0,0.0
