time,avg_starvation
0,0.6666667
1,0.6666667
2,0.6666667
3,0.6666667
4,0.6666667
5,0.6666667
6,0.6666667
7,0.6666667
8,0.6666667
9,0.6666667
10,0.6666667
11,0.6666667
12,0.6666667
13,0.6666667
14,0.6666667
15,0.6666667
16,0.6666667
17,0.6666667
18,0.6666667
19,0.6666667
20,0.6666667
21,0.6666667
22,0.6666667
23,0.6666667
24,0.6666667
25,0.6666667
26,0.6666667
27,0.6666667
28,0.6666667
29,0.6666667
30,0.6666667
31,0.6666667
32,0.6666667
33,0.6666667
34,0.6666667
35,0.6666667
36,0.6666667
37,0.6666667
38,0.6666667
39,0.6666667
40,0.6666667
41,0.6666667
42,0.6666667
43,0.6666667
44,0.6666667
45,0.6666667
46,0.6666667
47,0.6666667
48,0.6666667
49,0.6666667
50,0.6666667
51,0.6666667
52,0.6666667
53,0.6666667
54,0.6666667
55,0.6666667
56,0.6666667
57,0.6666667
58,0.6666667
59,0.6666667
60,0.6666667
61,0.6666667
62,0.6666667
63,0.6666667
64,0.6666667
65,0.6666667
66,0.6666667
67,0.6666667
68,0.6666667
69,0.6666667
70,0.6666667
71,0.6666667
72,0.6666667
73,0.6666667
74,0.6666667
75,0.6666667
76,0.6666667
77,0.6666667
78,0.6666667
79,0.6666667
80,0.6666667
81,0.6666667
82,0.6666667
83,0.6666667
84,0.6666667
85,0.6666667
86,0.6666667
87,0.6666667
88,0.6666667
89,0.6666667
90,0.6666667
91,0.6666667
92,0.6666667
93,0.6666667
94,0.6666667
95,0.6666667
96,0.6666667
97,0.6666667
98,0.6666667
99,0.6666667
100,0.6666667
101,0.6666667
102,0.6666667
103,0.6666667
104,0.6666667
105,0.6666667
106,0.6666667
107,0.6666667
108,0.6666667
109,0.6666667
110,0.6666667
111,0.6666667
112,0.6666667
113,0.6666667
114,0.6666667
115,0.6666667
116,0.6666667
117,0.6666667
118,0.6666667
119,0.6666667
120,0.6666667
121,0.6666667
122,0.6666667
123,0.6666667
124,0.6666667
125,0.6666667
126,0.6666667
